ID,sentimiento
65993,negativo
65994,negativo
65995,positivo
65996,negativo
65997,positivo
65998,positivo
65999,negativo
66000,positivo
66001,negativo
66002,negativo
66003,negativo
66004,negativo
66005,positivo
66006,negativo
66007,positivo
66008,positivo
66009,positivo
66010,positivo
66011,negativo
66012,positivo
66013,positivo
66014,positivo
66015,positivo
66016,positivo
66017,positivo
66018,positivo
66019,positivo
66020,positivo
66021,positivo
66022,positivo
66023,negativo
66024,positivo
66025,negativo
66026,negativo
66027,positivo
66028,negativo
66029,negativo
66030,negativo
66031,positivo
66032,positivo
66033,positivo
66034,negativo
66035,negativo
66036,negativo
66037,positivo
66038,positivo
66039,positivo
66040,positivo
66041,positivo
66042,negativo
66043,negativo
66044,positivo
66045,positivo
66046,negativo
66047,positivo
66048,negativo
66049,positivo
66050,negativo
66051,negativo
66052,positivo
66053,negativo
66054,negativo
66055,positivo
66056,positivo
66057,positivo
66058,negativo
66059,positivo
66060,negativo
66061,negativo
66062,negativo
66063,positivo
66064,negativo
66065,negativo
66066,negativo
66067,negativo
66068,positivo
66069,positivo
66070,positivo
66071,positivo
66072,positivo
66073,negativo
66074,negativo
66075,positivo
66076,negativo
66077,negativo
66078,positivo
66079,positivo
66080,positivo
66081,negativo
66082,positivo
66083,negativo
66084,negativo
66085,negativo
66086,positivo
66087,positivo
66088,negativo
66089,negativo
66090,positivo
66091,negativo
66092,positivo
66093,positivo
66094,negativo
66095,positivo
66096,negativo
66097,negativo
66098,negativo
66099,negativo
66100,positivo
66101,negativo
66102,negativo
66103,positivo
66104,positivo
66105,negativo
66106,negativo
66107,positivo
66108,negativo
66109,positivo
66110,positivo
66111,positivo
66112,negativo
66113,positivo
66114,positivo
66115,positivo
66116,positivo
66117,positivo
66118,negativo
66119,negativo
66120,positivo
66121,positivo
66122,negativo
66123,positivo
66124,negativo
66125,negativo
66126,negativo
66127,negativo
66128,negativo
66129,negativo
66130,positivo
66131,negativo
66132,negativo
66133,negativo
66134,positivo
66135,negativo
66136,negativo
66137,positivo
66138,positivo
66139,negativo
66140,positivo
66141,positivo
66142,positivo
66143,positivo
66144,positivo
66145,positivo
66146,negativo
66147,negativo
66148,negativo
66149,negativo
66150,positivo
66151,positivo
66152,negativo
66153,positivo
66154,positivo
66155,positivo
66156,positivo
66157,negativo
66158,positivo
66159,positivo
66160,positivo
66161,negativo
66162,positivo
66163,negativo
66164,positivo
66165,negativo
66166,positivo
66167,positivo
66168,positivo
66169,positivo
66170,positivo
66171,positivo
66172,positivo
66173,positivo
66174,negativo
66175,positivo
66176,negativo
66177,negativo
66178,positivo
66179,negativo
66180,positivo
66181,negativo
66182,negativo
66183,negativo
66184,positivo
66185,positivo
66186,negativo
66187,positivo
66188,positivo
66189,negativo
66190,positivo
66191,negativo
66192,negativo
66193,positivo
66194,negativo
66195,positivo
66196,negativo
66197,positivo
66198,positivo
66199,positivo
66200,negativo
66201,positivo
66202,negativo
66203,positivo
66204,negativo
66205,positivo
66206,positivo
66207,negativo
66208,negativo
66209,positivo
66210,positivo
66211,positivo
66212,positivo
66213,positivo
66214,positivo
66215,negativo
66216,positivo
66217,positivo
66218,positivo
66219,negativo
66220,positivo
66221,negativo
66222,negativo
66223,negativo
66224,negativo
66225,negativo
66226,negativo
66227,positivo
66228,positivo
66229,positivo
66230,negativo
66231,positivo
66232,positivo
66233,negativo
66234,positivo
66235,negativo
66236,negativo
66237,negativo
66238,positivo
66239,positivo
66240,positivo
66241,negativo
66242,positivo
66243,negativo
66244,positivo
66245,negativo
66246,positivo
66247,positivo
66248,negativo
66249,negativo
66250,negativo
66251,positivo
66252,positivo
66253,negativo
66254,positivo
66255,positivo
66256,positivo
66257,positivo
66258,negativo
66259,positivo
66260,negativo
66261,positivo
66262,positivo
66263,negativo
66264,positivo
66265,positivo
66266,positivo
66267,negativo
66268,positivo
66269,positivo
66270,negativo
66271,positivo
66272,positivo
66273,positivo
66274,positivo
66275,positivo
66276,positivo
66277,negativo
66278,positivo
66279,positivo
66280,positivo
66281,positivo
66282,positivo
66283,positivo
66284,negativo
66285,positivo
66286,positivo
66287,negativo
66288,positivo
66289,positivo
66290,positivo
66291,positivo
66292,positivo
66293,negativo
66294,negativo
66295,negativo
66296,negativo
66297,positivo
66298,positivo
66299,negativo
66300,negativo
66301,positivo
66302,negativo
66303,negativo
66304,positivo
66305,negativo
66306,negativo
66307,positivo
66308,positivo
66309,negativo
66310,negativo
66311,positivo
66312,negativo
66313,positivo
66314,negativo
66315,negativo
66316,positivo
66317,positivo
66318,negativo
66319,positivo
66320,negativo
66321,positivo
66322,positivo
66323,negativo
66324,positivo
66325,positivo
66326,positivo
66327,positivo
66328,negativo
66329,positivo
66330,positivo
66331,negativo
66332,negativo
66333,negativo
66334,negativo
66335,positivo
66336,positivo
66337,positivo
66338,negativo
66339,positivo
66340,negativo
66341,positivo
66342,negativo
66343,negativo
66344,positivo
66345,negativo
66346,positivo
66347,positivo
66348,negativo
66349,negativo
66350,negativo
66351,positivo
66352,positivo
66353,negativo
66354,positivo
66355,negativo
66356,positivo
66357,negativo
66358,negativo
66359,negativo
66360,positivo
66361,positivo
66362,negativo
66363,negativo
66364,positivo
66365,positivo
66366,positivo
66367,positivo
66368,negativo
66369,positivo
66370,positivo
66371,negativo
66372,positivo
66373,positivo
66374,positivo
66375,negativo
66376,positivo
66377,positivo
66378,negativo
66379,positivo
66380,positivo
66381,negativo
66382,negativo
66383,positivo
66384,positivo
66385,positivo
66386,positivo
66387,positivo
66388,positivo
66389,positivo
66390,negativo
66391,positivo
66392,negativo
66393,positivo
66394,positivo
66395,negativo
66396,positivo
66397,positivo
66398,positivo
66399,negativo
66400,positivo
66401,negativo
66402,positivo
66403,positivo
66404,negativo
66405,negativo
66406,positivo
66407,positivo
66408,positivo
66409,positivo
66410,positivo
66411,positivo
66412,positivo
66413,positivo
66414,positivo
66415,positivo
66416,negativo
66417,positivo
66418,negativo
66419,positivo
66420,positivo
66421,positivo
66422,negativo
66423,negativo
66424,positivo
66425,positivo
66426,positivo
66427,negativo
66428,positivo
66429,positivo
66430,positivo
66431,positivo
66432,negativo
66433,negativo
66434,positivo
66435,positivo
66436,negativo
66437,negativo
66438,positivo
66439,positivo
66440,positivo
66441,positivo
66442,negativo
66443,positivo
66444,positivo
66445,negativo
66446,negativo
66447,positivo
66448,positivo
66449,negativo
66450,negativo
66451,negativo
66452,positivo
66453,negativo
66454,negativo
66455,negativo
66456,positivo
66457,positivo
66458,negativo
66459,positivo
66460,positivo
66461,positivo
66462,negativo
66463,negativo
66464,positivo
66465,positivo
66466,negativo
66467,positivo
66468,positivo
66469,negativo
66470,positivo
66471,negativo
66472,positivo
66473,positivo
66474,negativo
66475,negativo
66476,negativo
66477,positivo
66478,positivo
66479,negativo
66480,positivo
66481,negativo
66482,positivo
66483,positivo
66484,negativo
66485,negativo
66486,negativo
66487,negativo
66488,negativo
66489,negativo
66490,positivo
66491,negativo
66492,positivo
66493,negativo
66494,negativo
66495,positivo
66496,positivo
66497,positivo
66498,positivo
66499,positivo
66500,positivo
66501,negativo
66502,positivo
66503,positivo
66504,negativo
66505,negativo
66506,positivo
66507,positivo
66508,positivo
66509,positivo
66510,negativo
66511,positivo
66512,negativo
66513,negativo
66514,negativo
66515,positivo
66516,positivo
66517,positivo
66518,negativo
66519,positivo
66520,negativo
66521,positivo
66522,positivo
66523,negativo
66524,negativo
66525,positivo
66526,negativo
66527,negativo
66528,positivo
66529,positivo
66530,positivo
66531,positivo
66532,negativo
66533,negativo
66534,negativo
66535,positivo
66536,positivo
66537,positivo
66538,positivo
66539,negativo
66540,negativo
66541,negativo
66542,positivo
66543,positivo
66544,negativo
66545,negativo
66546,positivo
66547,positivo
66548,positivo
66549,negativo
66550,negativo
66551,negativo
66552,negativo
66553,positivo
66554,negativo
66555,negativo
66556,negativo
66557,negativo
66558,negativo
66559,negativo
66560,positivo
66561,negativo
66562,positivo
66563,negativo
66564,negativo
66565,positivo
66566,positivo
66567,negativo
66568,positivo
66569,positivo
66570,positivo
66571,negativo
66572,positivo
66573,negativo
66574,negativo
66575,positivo
66576,negativo
66577,negativo
66578,positivo
66579,positivo
66580,negativo
66581,negativo
66582,positivo
66583,positivo
66584,negativo
66585,negativo
66586,negativo
66587,positivo
66588,negativo
66589,positivo
66590,negativo
66591,negativo
66592,negativo
66593,negativo
66594,negativo
66595,negativo
66596,positivo
66597,negativo
66598,negativo
66599,positivo
66600,negativo
66601,negativo
66602,negativo
66603,positivo
66604,negativo
66605,positivo
66606,positivo
66607,negativo
66608,positivo
66609,negativo
66610,negativo
66611,negativo
66612,negativo
66613,negativo
66614,positivo
66615,negativo
66616,negativo
66617,negativo
66618,positivo
66619,negativo
66620,positivo
66621,positivo
66622,positivo
66623,negativo
66624,positivo
66625,negativo
66626,negativo
66627,negativo
66628,negativo
66629,positivo
66630,positivo
66631,negativo
66632,positivo
66633,negativo
66634,positivo
66635,negativo
66636,positivo
66637,positivo
66638,positivo
66639,negativo
66640,positivo
66641,positivo
66642,negativo
66643,positivo
66644,negativo
66645,positivo
66646,negativo
66647,positivo
66648,positivo
66649,negativo
66650,positivo
66651,negativo
66652,positivo
66653,negativo
66654,negativo
66655,negativo
66656,positivo
66657,negativo
66658,negativo
66659,negativo
66660,positivo
66661,positivo
66662,negativo
66663,positivo
66664,negativo
66665,positivo
66666,positivo
66667,negativo
66668,negativo
66669,positivo
66670,negativo
66671,positivo
66672,negativo
66673,positivo
66674,positivo
66675,positivo
66676,positivo
66677,positivo
66678,positivo
66679,positivo
66680,positivo
66681,positivo
66682,negativo
66683,negativo
66684,positivo
66685,positivo
66686,negativo
66687,negativo
66688,positivo
66689,positivo
66690,positivo
66691,positivo
66692,positivo
66693,negativo
66694,negativo
66695,positivo
66696,positivo
66697,negativo
66698,negativo
66699,positivo
66700,positivo
66701,negativo
66702,positivo
66703,negativo
66704,negativo
66705,negativo
66706,negativo
66707,positivo
66708,positivo
66709,negativo
66710,positivo
66711,positivo
66712,positivo
66713,positivo
66714,negativo
66715,positivo
66716,negativo
66717,negativo
66718,positivo
66719,negativo
66720,negativo
66721,negativo
66722,positivo
66723,positivo
66724,negativo
66725,positivo
66726,negativo
66727,negativo
66728,negativo
66729,negativo
66730,negativo
66731,negativo
66732,positivo
66733,negativo
66734,positivo
66735,negativo
66736,negativo
66737,negativo
66738,negativo
66739,positivo
66740,positivo
66741,positivo
66742,positivo
66743,negativo
66744,positivo
66745,positivo
66746,negativo
66747,negativo
66748,positivo
66749,negativo
66750,negativo
66751,positivo
66752,positivo
66753,negativo
66754,positivo
66755,positivo
66756,positivo
66757,positivo
66758,positivo
66759,positivo
66760,negativo
66761,positivo
66762,negativo
66763,negativo
66764,positivo
66765,negativo
66766,negativo
66767,positivo
66768,positivo
66769,positivo
66770,negativo
66771,negativo
66772,positivo
66773,positivo
66774,positivo
66775,positivo
66776,positivo
66777,negativo
66778,negativo
66779,positivo
66780,positivo
66781,positivo
66782,positivo
66783,positivo
66784,negativo
66785,positivo
66786,positivo
66787,positivo
66788,negativo
66789,positivo
66790,positivo
66791,negativo
66792,negativo
66793,positivo
66794,negativo
66795,negativo
66796,negativo
66797,positivo
66798,positivo
66799,negativo
66800,positivo
66801,negativo
66802,positivo
66803,positivo
66804,negativo
66805,positivo
66806,negativo
66807,negativo
66808,negativo
66809,negativo
66810,negativo
66811,negativo
66812,negativo
66813,positivo
66814,positivo
66815,positivo
66816,negativo
66817,negativo
66818,positivo
66819,negativo
66820,positivo
66821,negativo
66822,positivo
66823,negativo
66824,negativo
66825,negativo
66826,negativo
66827,positivo
66828,negativo
66829,negativo
66830,positivo
66831,positivo
66832,negativo
66833,positivo
66834,positivo
66835,negativo
66836,positivo
66837,positivo
66838,negativo
66839,positivo
66840,positivo
66841,negativo
66842,negativo
66843,positivo
66844,positivo
66845,negativo
66846,negativo
66847,negativo
66848,negativo
66849,positivo
66850,negativo
66851,positivo
66852,positivo
66853,positivo
66854,positivo
66855,negativo
66856,negativo
66857,positivo
66858,positivo
66859,positivo
66860,negativo
66861,positivo
66862,positivo
66863,positivo
66864,negativo
66865,positivo
66866,negativo
66867,positivo
66868,negativo
66869,negativo
66870,positivo
66871,positivo
66872,negativo
66873,negativo
66874,positivo
66875,negativo
66876,positivo
66877,positivo
66878,negativo
66879,positivo
66880,negativo
66881,negativo
66882,positivo
66883,negativo
66884,negativo
66885,positivo
66886,negativo
66887,positivo
66888,negativo
66889,positivo
66890,positivo
66891,negativo
66892,positivo
66893,negativo
66894,negativo
66895,positivo
66896,positivo
66897,positivo
66898,negativo
66899,negativo
66900,negativo
66901,negativo
66902,negativo
66903,positivo
66904,positivo
66905,positivo
66906,negativo
66907,positivo
66908,negativo
66909,positivo
66910,negativo
66911,negativo
66912,positivo
66913,negativo
66914,positivo
66915,positivo
66916,positivo
66917,negativo
66918,positivo
66919,positivo
66920,positivo
66921,negativo
66922,positivo
66923,positivo
66924,positivo
66925,positivo
66926,positivo
66927,positivo
66928,negativo
66929,negativo
66930,negativo
66931,negativo
66932,positivo
66933,positivo
66934,negativo
66935,negativo
66936,negativo
66937,negativo
66938,negativo
66939,negativo
66940,positivo
66941,negativo
66942,positivo
66943,negativo
66944,positivo
66945,positivo
66946,positivo
66947,negativo
66948,positivo
66949,negativo
66950,negativo
66951,negativo
66952,negativo
66953,negativo
66954,negativo
66955,positivo
66956,negativo
66957,negativo
66958,positivo
66959,positivo
66960,negativo
66961,positivo
66962,positivo
66963,positivo
66964,negativo
66965,positivo
66966,positivo
66967,negativo
66968,positivo
66969,positivo
66970,negativo
66971,positivo
66972,negativo
66973,negativo
66974,positivo
66975,negativo
66976,positivo
66977,positivo
66978,negativo
66979,negativo
66980,positivo
66981,positivo
66982,negativo
66983,negativo
66984,positivo
66985,positivo
66986,negativo
66987,positivo
66988,negativo
66989,negativo
66990,negativo
66991,positivo
66992,negativo
66993,positivo
66994,positivo
66995,negativo
66996,positivo
66997,positivo
66998,negativo
66999,negativo
67000,negativo
67001,positivo
67002,negativo
67003,negativo
67004,negativo
67005,negativo
67006,negativo
67007,negativo
67008,positivo
67009,positivo
67010,positivo
67011,positivo
67012,negativo
67013,negativo
67014,positivo
67015,negativo
67016,negativo
67017,positivo
67018,positivo
67019,negativo
67020,negativo
67021,positivo
67022,positivo
67023,positivo
67024,negativo
67025,positivo
67026,negativo
67027,positivo
67028,negativo
67029,negativo
67030,positivo
67031,positivo
67032,negativo
67033,negativo
67034,positivo
67035,positivo
67036,positivo
67037,negativo
67038,negativo
67039,negativo
67040,positivo
67041,negativo
67042,positivo
67043,positivo
67044,negativo
67045,positivo
67046,negativo
67047,positivo
67048,negativo
67049,negativo
67050,positivo
67051,negativo
67052,positivo
67053,negativo
67054,negativo
67055,negativo
67056,negativo
67057,negativo
67058,positivo
67059,negativo
67060,positivo
67061,positivo
67062,positivo
67063,negativo
67064,negativo
67065,positivo
67066,negativo
67067,positivo
67068,positivo
67069,negativo
67070,negativo
67071,negativo
67072,negativo
67073,positivo
67074,positivo
67075,negativo
67076,positivo
67077,negativo
67078,negativo
67079,positivo
67080,negativo
67081,negativo
67082,positivo
67083,positivo
67084,negativo
67085,negativo
67086,negativo
67087,negativo
67088,positivo
67089,negativo
67090,negativo
67091,positivo
67092,negativo
67093,negativo
67094,positivo
67095,negativo
67096,positivo
67097,positivo
67098,negativo
67099,positivo
67100,negativo
67101,negativo
67102,negativo
67103,positivo
67104,positivo
67105,negativo
67106,negativo
67107,negativo
67108,positivo
67109,negativo
67110,positivo
67111,negativo
67112,positivo
67113,negativo
67114,negativo
67115,positivo
67116,negativo
67117,positivo
67118,positivo
67119,negativo
67120,positivo
67121,negativo
67122,positivo
67123,positivo
67124,negativo
67125,positivo
67126,negativo
67127,positivo
67128,positivo
67129,positivo
67130,positivo
67131,positivo
67132,positivo
67133,positivo
67134,positivo
67135,negativo
67136,negativo
67137,positivo
67138,positivo
67139,positivo
67140,positivo
67141,negativo
67142,positivo
67143,negativo
67144,positivo
67145,negativo
67146,negativo
67147,negativo
67148,positivo
67149,positivo
67150,negativo
67151,positivo
67152,positivo
67153,positivo
67154,negativo
67155,negativo
67156,positivo
67157,negativo
67158,positivo
67159,negativo
67160,negativo
67161,negativo
67162,positivo
67163,positivo
67164,positivo
67165,negativo
67166,negativo
67167,positivo
67168,positivo
67169,positivo
67170,negativo
67171,negativo
67172,negativo
67173,negativo
67174,positivo
67175,negativo
67176,negativo
67177,negativo
67178,positivo
67179,positivo
67180,negativo
67181,negativo
67182,negativo
67183,positivo
67184,negativo
67185,positivo
67186,negativo
67187,positivo
67188,negativo
67189,positivo
67190,positivo
67191,positivo
67192,positivo
67193,negativo
67194,negativo
67195,negativo
67196,negativo
67197,negativo
67198,positivo
67199,positivo
67200,negativo
67201,negativo
67202,negativo
67203,negativo
67204,positivo
67205,positivo
67206,negativo
67207,positivo
67208,positivo
67209,negativo
67210,positivo
67211,positivo
67212,negativo
67213,positivo
67214,negativo
67215,negativo
67216,negativo
67217,positivo
67218,positivo
67219,negativo
67220,negativo
67221,negativo
67222,positivo
67223,negativo
67224,negativo
67225,positivo
67226,negativo
67227,positivo
67228,positivo
67229,positivo
67230,negativo
67231,positivo
67232,negativo
67233,positivo
67234,negativo
67235,positivo
67236,positivo
67237,negativo
67238,negativo
67239,positivo
67240,negativo
67241,negativo
67242,negativo
67243,positivo
67244,positivo
67245,negativo
67246,positivo
67247,positivo
67248,negativo
67249,positivo
67250,positivo
67251,negativo
67252,positivo
67253,negativo
67254,negativo
67255,positivo
67256,positivo
67257,positivo
67258,positivo
67259,positivo
67260,positivo
67261,positivo
67262,negativo
67263,positivo
67264,negativo
67265,negativo
67266,positivo
67267,positivo
67268,negativo
67269,negativo
67270,negativo
67271,positivo
67272,positivo
67273,positivo
67274,negativo
67275,negativo
67276,negativo
67277,negativo
67278,negativo
67279,positivo
67280,negativo
67281,positivo
67282,negativo
67283,negativo
67284,positivo
67285,positivo
67286,positivo
67287,negativo
67288,negativo
67289,negativo
67290,negativo
67291,negativo
67292,positivo
67293,negativo
67294,positivo
67295,positivo
67296,negativo
67297,negativo
67298,positivo
67299,negativo
67300,negativo
67301,positivo
67302,negativo
67303,positivo
67304,positivo
67305,positivo
67306,positivo
67307,negativo
67308,positivo
67309,positivo
67310,negativo
67311,negativo
67312,positivo
67313,negativo
67314,negativo
67315,positivo
67316,negativo
67317,negativo
67318,negativo
67319,negativo
67320,positivo
67321,positivo
67322,negativo
67323,negativo
67324,negativo
67325,positivo
67326,positivo
67327,positivo
67328,negativo
67329,positivo
67330,positivo
67331,positivo
67332,positivo
67333,negativo
67334,negativo
67335,negativo
67336,positivo
67337,positivo
67338,negativo
67339,positivo
67340,positivo
67341,positivo
67342,negativo
67343,positivo
67344,positivo
67345,negativo
67346,negativo
67347,positivo
67348,positivo
67349,negativo
67350,negativo
67351,positivo
67352,positivo
67353,negativo
67354,positivo
67355,positivo
67356,negativo
67357,positivo
67358,positivo
67359,negativo
67360,negativo
67361,negativo
67362,negativo
67363,positivo
67364,positivo
67365,negativo
67366,positivo
67367,negativo
67368,positivo
67369,negativo
67370,positivo
67371,negativo
67372,negativo
67373,negativo
67374,positivo
67375,negativo
67376,positivo
67377,negativo
67378,positivo
67379,negativo
67380,positivo
67381,negativo
67382,positivo
67383,negativo
67384,negativo
67385,positivo
67386,negativo
67387,negativo
67388,negativo
67389,negativo
67390,negativo
67391,positivo
67392,positivo
67393,negativo
67394,positivo
67395,negativo
67396,negativo
67397,negativo
67398,negativo
67399,negativo
67400,negativo
67401,negativo
67402,positivo
67403,positivo
67404,positivo
67405,negativo
67406,positivo
67407,negativo
67408,positivo
67409,negativo
67410,negativo
67411,negativo
67412,negativo
67413,negativo
67414,positivo
67415,positivo
67416,positivo
67417,negativo
67418,negativo
67419,negativo
67420,positivo
67421,positivo
67422,positivo
67423,positivo
67424,negativo
67425,negativo
67426,positivo
67427,positivo
67428,negativo
67429,positivo
67430,positivo
67431,negativo
67432,positivo
67433,positivo
67434,positivo
67435,negativo
67436,negativo
67437,positivo
67438,positivo
67439,negativo
67440,negativo
67441,positivo
67442,positivo
67443,positivo
67444,positivo
67445,positivo
67446,negativo
67447,positivo
67448,negativo
67449,negativo
67450,negativo
67451,positivo
67452,positivo
67453,positivo
67454,negativo
67455,positivo
67456,negativo
67457,negativo
67458,negativo
67459,negativo
67460,negativo
67461,positivo
67462,negativo
67463,negativo
67464,positivo
67465,negativo
67466,negativo
67467,negativo
67468,negativo
67469,positivo
67470,positivo
67471,positivo
67472,positivo
67473,positivo
67474,positivo
67475,positivo
67476,positivo
67477,positivo
67478,positivo
67479,positivo
67480,negativo
67481,negativo
67482,negativo
67483,negativo
67484,negativo
67485,positivo
67486,positivo
67487,negativo
67488,positivo
67489,positivo
67490,negativo
67491,negativo
67492,positivo
67493,negativo
67494,positivo
67495,positivo
67496,positivo
67497,positivo
67498,positivo
67499,negativo
67500,negativo
67501,negativo
67502,positivo
67503,positivo
67504,negativo
67505,negativo
67506,negativo
67507,negativo
67508,positivo
67509,negativo
67510,positivo
67511,positivo
67512,negativo
67513,positivo
67514,positivo
67515,negativo
67516,positivo
67517,positivo
67518,positivo
67519,positivo
67520,positivo
67521,negativo
67522,negativo
67523,positivo
67524,positivo
67525,negativo
67526,positivo
67527,positivo
67528,positivo
67529,negativo
67530,positivo
67531,positivo
67532,positivo
67533,positivo
67534,negativo
67535,positivo
67536,negativo
67537,positivo
67538,negativo
67539,negativo
67540,negativo
67541,positivo
67542,positivo
67543,negativo
67544,negativo
67545,positivo
67546,negativo
67547,negativo
67548,negativo
67549,negativo
67550,negativo
67551,negativo
67552,negativo
67553,negativo
67554,positivo
67555,negativo
67556,positivo
67557,positivo
67558,positivo
67559,positivo
67560,positivo
67561,negativo
67562,negativo
67563,negativo
67564,positivo
67565,negativo
67566,positivo
67567,positivo
67568,negativo
67569,negativo
67570,negativo
67571,negativo
67572,negativo
67573,positivo
67574,positivo
67575,negativo
67576,positivo
67577,negativo
67578,negativo
67579,positivo
67580,positivo
67581,positivo
67582,negativo
67583,positivo
67584,positivo
67585,negativo
67586,positivo
67587,negativo
67588,negativo
67589,negativo
67590,positivo
67591,positivo
67592,negativo
67593,positivo
67594,positivo
67595,negativo
67596,positivo
67597,positivo
67598,positivo
67599,positivo
67600,positivo
67601,negativo
67602,negativo
67603,positivo
67604,positivo
67605,positivo
67606,positivo
67607,positivo
67608,negativo
67609,positivo
67610,positivo
67611,positivo
67612,negativo
67613,positivo
67614,negativo
67615,negativo
67616,negativo
67617,negativo
67618,positivo
67619,positivo
67620,negativo
67621,negativo
67622,positivo
67623,positivo
67624,positivo
67625,negativo
67626,positivo
67627,positivo
67628,positivo
67629,negativo
67630,negativo
67631,positivo
67632,positivo
67633,positivo
67634,positivo
67635,negativo
67636,positivo
67637,negativo
67638,positivo
67639,positivo
67640,negativo
67641,negativo
67642,negativo
67643,positivo
67644,positivo
67645,positivo
67646,positivo
67647,negativo
67648,negativo
67649,negativo
67650,negativo
67651,negativo
67652,negativo
67653,positivo
67654,negativo
67655,negativo
67656,negativo
67657,positivo
67658,negativo
67659,positivo
67660,negativo
67661,negativo
67662,positivo
67663,negativo
67664,positivo
67665,negativo
67666,positivo
67667,negativo
67668,positivo
67669,negativo
67670,positivo
67671,negativo
67672,negativo
67673,negativo
67674,negativo
67675,negativo
67676,positivo
67677,negativo
67678,negativo
67679,negativo
67680,positivo
67681,negativo
67682,positivo
67683,negativo
67684,negativo
67685,negativo
67686,negativo
67687,positivo
67688,negativo
67689,negativo
67690,negativo
67691,positivo
67692,positivo
67693,negativo
67694,positivo
67695,positivo
67696,negativo
67697,negativo
67698,positivo
67699,negativo
67700,positivo
67701,negativo
67702,positivo
67703,positivo
67704,negativo
67705,negativo
67706,negativo
67707,negativo
67708,negativo
67709,negativo
67710,negativo
67711,negativo
67712,negativo
67713,negativo
67714,negativo
67715,negativo
67716,negativo
67717,negativo
67718,negativo
67719,negativo
67720,negativo
67721,negativo
67722,negativo
67723,positivo
67724,negativo
67725,positivo
67726,positivo
67727,positivo
67728,positivo
67729,negativo
67730,positivo
67731,positivo
67732,positivo
67733,positivo
67734,positivo
67735,negativo
67736,positivo
67737,positivo
67738,negativo
67739,negativo
67740,negativo
67741,positivo
67742,positivo
67743,negativo
67744,positivo
67745,positivo
67746,negativo
67747,positivo
67748,positivo
67749,positivo
67750,negativo
67751,positivo
67752,positivo
67753,positivo
67754,negativo
67755,negativo
67756,positivo
67757,positivo
67758,negativo
67759,negativo
67760,negativo
67761,positivo
67762,negativo
67763,positivo
67764,negativo
67765,negativo
67766,negativo
67767,negativo
67768,negativo
67769,positivo
67770,positivo
67771,positivo
67772,negativo
67773,negativo
67774,positivo
67775,positivo
67776,negativo
67777,negativo
67778,negativo
67779,positivo
67780,negativo
67781,positivo
67782,negativo
67783,positivo
67784,negativo
67785,positivo
67786,negativo
67787,positivo
67788,positivo
67789,negativo
67790,positivo
67791,positivo
67792,positivo
67793,positivo
67794,positivo
67795,negativo
67796,positivo
67797,positivo
67798,positivo
67799,negativo
67800,positivo
67801,negativo
67802,positivo
67803,positivo
67804,negativo
67805,positivo
67806,positivo
67807,negativo
67808,negativo
67809,negativo
67810,positivo
67811,negativo
67812,positivo
67813,positivo
67814,negativo
67815,positivo
67816,negativo
67817,positivo
67818,positivo
67819,negativo
67820,positivo
67821,positivo
67822,negativo
67823,positivo
67824,positivo
67825,positivo
67826,positivo
67827,negativo
67828,positivo
67829,positivo
67830,negativo
67831,positivo
67832,positivo
67833,positivo
67834,positivo
67835,positivo
67836,negativo
67837,positivo
67838,negativo
67839,negativo
67840,negativo
67841,positivo
67842,positivo
67843,negativo
67844,negativo
67845,positivo
67846,negativo
67847,negativo
67848,negativo
67849,negativo
67850,positivo
67851,negativo
67852,negativo
67853,negativo
67854,negativo
67855,negativo
67856,positivo
67857,negativo
67858,negativo
67859,positivo
67860,positivo
67861,negativo
67862,positivo
67863,positivo
67864,negativo
67865,positivo
67866,positivo
67867,positivo
67868,positivo
67869,positivo
67870,positivo
67871,positivo
67872,negativo
67873,negativo
67874,positivo
67875,positivo
67876,positivo
67877,positivo
67878,negativo
67879,positivo
67880,negativo
67881,negativo
67882,positivo
67883,positivo
67884,positivo
67885,positivo
67886,positivo
67887,positivo
67888,positivo
67889,negativo
67890,positivo
67891,negativo
67892,positivo
67893,negativo
67894,positivo
67895,negativo
67896,negativo
67897,positivo
67898,negativo
67899,negativo
67900,negativo
67901,positivo
67902,positivo
67903,negativo
67904,positivo
67905,positivo
67906,negativo
67907,negativo
67908,negativo
67909,negativo
67910,positivo
67911,negativo
67912,negativo
67913,positivo
67914,positivo
67915,negativo
67916,positivo
67917,negativo
67918,positivo
67919,negativo
67920,positivo
67921,negativo
67922,negativo
67923,positivo
67924,negativo
67925,negativo
67926,negativo
67927,positivo
67928,positivo
67929,negativo
67930,positivo
67931,negativo
67932,negativo
67933,negativo
67934,positivo
67935,negativo
67936,positivo
67937,negativo
67938,negativo
67939,negativo
67940,negativo
67941,positivo
67942,negativo
67943,positivo
67944,negativo
67945,positivo
67946,positivo
67947,positivo
67948,negativo
67949,negativo
67950,negativo
67951,positivo
67952,negativo
67953,negativo
67954,negativo
67955,negativo
67956,positivo
67957,positivo
67958,positivo
67959,positivo
67960,negativo
67961,positivo
67962,negativo
67963,negativo
67964,positivo
67965,positivo
67966,positivo
67967,positivo
67968,positivo
67969,negativo
67970,negativo
67971,positivo
67972,negativo
67973,positivo
67974,positivo
67975,positivo
67976,positivo
67977,negativo
67978,negativo
67979,positivo
67980,positivo
67981,negativo
67982,positivo
67983,positivo
67984,negativo
67985,positivo
67986,negativo
67987,positivo
67988,negativo
67989,negativo
67990,negativo
